Area,Construction,Room,Warehouse,Parking,Elevator,Address,Price,Description
87,1392,2,False,True,True,۲ ساعت پیش در مشهد، امام رضا | فروش آپارتمان,۲٬۳۵۰٬۰۰۰٬۰۰۰ تومان,"<p class=""kt-description-row__text kt-description-row__text--primary"">سلام .
املاک خواجوی. 
آدرس دفتر ابتدا امام رضا ۱۶ سمت‌ راست. 

۸۷متر اپارتمان. 
امکانات کامل..
موقعیت عالی. 
نزدیک حاشیه خیابان اصلی. 
۲۵۰متر زمین .
کلا۶واحد .
پارکینگ اختصاصی. 
دوخواب.
درب برقی .
درب ضد سرقت. 
انباری .
قیمت مناسب.
و....

موارد مشابه‌ موجود است. 

املاک خواجوی  .
آدرس دفتر ابتدا امام رضا ۱۶.
موارد فروش و اجاره خود را به ما بسپارید.</p>"
270,1401,4,True,True,True,۲ ساعت پیش در مشهد، هاشمیه | فروش آپارتمان,۱۶٬۵۰۰٬۰۰۰٬۰۰۰ تومان,"<p class=""kt-description-row__text kt-description-row__text--primary"">سلام 
اپارتمان سوپر لوکس 
واقع در فرشته (هاشمیه) تاپ ترین منطقه 
۲۷۰ متر مفید چهار خواب عالی 
دو خواب مستر یک کلوزت عالی 
حال و پذیرایی تفکیک شده 
تراس عالی 
سالن جیم 
سینما
سالن میهمانی 
سرایداری ۲۴ ساعته
ارتفاع سقف و درب ها بسیار بالا 
تمام دکور و کابینت چوب 
آسانسور گلد ۱۲ نفره با موتور آلمان 
چیلر اختصاصی با ظرفیت بالا 
روف گاردن بی‌نظیر 
دارای دو جای پارک سندی 
بی‌نظیر ترین ۴ خواب منطقه
کلید دارم بازدید آزاد</p>"
115,1400,2,True,True,True,۲ ساعت پیش در مشهد، الهیه | فروش آپارتمان,۲٬۱۰۰٬۰۰۰٬۰۰۰ تومان,"<p class=""kt-description-row__text kt-description-row__text--primary"">فروش فوری
فول امکانات
متریال عالی
مشاعات تمام سنگ
جنب فضای سبز
سیستم بی ام اس
پرده برقی
سیستم صوتی
سند اماده
مستر دار
کلوزد
کالینت چوب
نزدیک ب میثاق
نزدیک ب ایستگاه مترو
نزدیک ب مرکز خرید
جهت اطلاع بیشتر تماس بگیرید
***********
ما هیچگونه اگهی فیک نمیزنیم</p>"
97,1401,2,True,True,True,۲ ساعت پیش در مشهد، الهیه | فروش آپارتمان,۱٬۸۰۰٬۰۰۰٬۰۰۰ تومان,"<p class=""kt-description-row__text kt-description-row__text--primary"">⚜️فروش فوری⚜️
⚜️فول امکانات⚜️
⚜️متریال عالی⚜️
⚜️اسانسور گلد⚜️
⚜️مشاعات تمام سنگ⚜️
⚜️کابینت چوب⚜️
برند معتبر
⚜️موقعیت مکانی عالی⚜️
⚜️سرامیک ٨٠*٨٠⚜️
⚜️بدون واسطه⚜️
⚜️نورگیر⚜️
***********
⚜️محرابی⚜️</p>"
185,1400,3,True,True,True,۲ ساعت پیش در مشهد، الهیه | فروش آپارتمان,۳٬۱۵۰٬۰۰۰٬۰۰۰ تومان,"<p class=""kt-description-row__text kt-description-row__text--primary"">⚜️فروش فوری⚜️
⚜️فول امکانات⚜️
⚜️متریال عالی⚜️
⚜️اسانسور گلد⚜️
⚜️مشاعات تمام سنگ⚜️
⚜️کابینت چوب⚜️
نسبیجات کامل
برند معروف منطقه
⚜️موقعیت مکانی عالی⚜️
⚜️سرامیک ٨٠*٨٠⚜️
⚜️بدون واسطه⚜️
⚜️نورگیر⚜️
⚜️محرابی⚜️</p>"
110,1401,2,True,True,True,۲ ساعت پیش در مشهد، الهیه | فروش آپارتمان,۳٬۳۴۴٬۰۰۰٬۰۰۰ تومان,"<p class=""kt-description-row__text kt-description-row__text--primary"">پروژه آرین 10
پروژه متفاوت و سبز
◾مشاعات
- لابی مبله 80 متری با کانتر پذیرش
- سوئیت سرایداری برای سرایدار مقیم
- 2 لاین آسانسور
- فضای ورزشی تجهیز شده در دو طبقه به همراه مجموعه سونا و اتاق ماساژ
- سالن اجتماعات
- روف گاردن با تجهیزات کامل
◾ متریال و امکانات
-BMS و کلید تاچ
- سازه بتنی مقاوم در برابر زلزله
- نما تمام سنگ تراورتن
- آسانسور برند آرارات
- فیلتر جدا در طبقات
- سنگ کف لابی اسلب
- دوربین مدار بسته
- درب ضد سرقت
- پنجره های قدی
- دیوار دو جداره عایق صوتی
- کابینت چوب پلی استر برند رماک
- سرامیک 80*80
- حمام مستر
- شیرآلات اهرمی درجه یک
- گرمایش پکیج و رادیاتور سرمایش تاسیسات کولرگازی
- اپن آشپزخانه سنگ طبیعی
- کلیه واحد ها دارای تراس سبز

✅مشخصات واحد VIP یا به سفارش مشتری
- فر توکار
- وان جکوزی دار
- توالت وال هنگ
- حیاط مرکزی

خرید امن از برند معتبر منطقه
فروشنده واقعی
◾ آرامش را با آرین تجربه کنید

آدرس پروژه : نبش رحمانیه 30 - بهترین لوکیشن منطقه
هر خانه یک درخت

بازدید : همه روزه از ساعت 10 الی 20 از واحد نمونه آماده در آرین 9 و آرین 10 با هماهنگی قبلی</p>"
100,1398,2,False,False,False,۲ ساعت پیش در مشهد، بلوار توس | فروش آپارتمان,۶۵۰٬۰۰۰٬۰۰۰ تومان,"<p class=""kt-description-row__text kt-description-row__text--primary"">توس ۳۳ کشف شقایق ۱۹  سر دونبش خیابان ۱۸ متری</p>"
80,1401,2,True,False,True,۲ ساعت پیش در مشهد، کوی مهدی | فروش آپارتمان,۸۶۰٬۰۰۰٬۰۰۰ تومان,"<p class=""kt-description-row__text kt-description-row__text--primary"">حاشیه بلوار صبا
رو به روی فضای سبز
جای پارک فراوان
اسکلت
طبقه پنجم
صفر
تخلیه
آماده تحویل
آسانسور بزرگ 5 نفره با بهترین لوازم و برق سه فاز مجزا
پکیج و شوفاژ
پنجره ها دو جداره
درب ضد سرقت
سقف نور پردازی
امتیازات برق و گاز جدا آب واحدی
تمام کف سرامیک
کابینت MDF
کمد دیواری
انباری بالای سرویس ها کمدی
آشپزخانه جزیره
شیر آلات اهرمی
گاز شیشه ای رومیزی
هود کنترلی
نورگیر عالی
منظره جنگل</p>"
155,1400,3,True,True,True,۲ ساعت پیش در مشهد، الهیه | فروش آپارتمان,۲٬۸۵۰٬۰۰۰٬۰۰۰ تومان,"<p class=""kt-description-row__text kt-description-row__text--primary"">با سلام 

   ⚜️تصاویر مربوط به همین آگهی میباشد⚜️

آپارتمان ۱۵۵ متری لوکس 
زیر قیمت منطقه
۳ خواب هر ۳ خواب نورگیر
صفر ، کلید نخورده، سند آماده
متریال استاندارد و بروز 
لوکیشن مطلوب 
مشاعات تمام سنگ 
نور پردازی لایت و جذاب
قابلیت دریافت وام مسکن
قابل واگذاری به رهن تا ۶۰۰ میلیون
----------------------------------------            
کلید موجود=بازدید آزاد
خدمتگزاریم در..
کارگزاری املاک پالادیوم 
مجیدیه ۱۷ بین مرشدلو ۵ و ۷</p>"
870,1401,4,True,True,True,۲ ساعت پیش در مشهد، فرامرز عباسی | فروش آپارتمان,۲۳٬۰۰۰٬۰۰۰٬۰۰۰ تومان,"<p class=""kt-description-row__text kt-description-row__text--primary"">آپارتمان870متری
در 5 طبقه 6 سقف
یکجا واگذار میشود
یا نقدی یا تهاتر با ویلایی
در منطقه..
سجاد
ملک آباد
احمد آباد
باهنر
سروش
ملک فوق بینظیر و فوق لاکچری
متریال و سازه قوی
سازنده برند
با تشکر از انتخاب دقیق و هوشمندانه شما مشتریان عزیز
بازدید = با خرید
مشاور شما امینی
با تشکر فراوان از عوامل محترم دیوار
بی واسطه
بی واسطه</p>"
80,1401,2,True,False,True,۲ ساعت پیش در مشهد، سیدی، بلوار شهید اصلانی | فروش آپارتمان,۸۶۰٬۰۰۰٬۰۰۰ تومان,"<p class=""kt-description-row__text kt-description-row__text--primary"">حاشیه بلوار صبا
رو به روی فضای سبز
جای پارک فراوان
اسکلت
طبقه پنجم
صفر
تخلیه
آماده تحویل
آسانسور بزرگ 5 نفره با بهترین لوازم و برق سه فاز مجزا
پکیج و شوفاژ
پنجره ها دو جداره
درب ضد سرقت
سقف نور پردازی
امتیازات برق و گاز جدا آب واحدی
تمام کف سرامیک
کابینت MDF
کمد دیواری بزرگ
انباری بالای سرویس‌ها کمدی
آشپزخانه جزیره
شیر آلات اهرمی
گاز شیشه ای رومیزی
هود کنترلی
نور گیر عالی
منظره جنگل</p>"
125,1396,2,True,False,True,۲ ساعت پیش در مشهد، محله طلاب | فروش آپارتمان,۱٬۳۰۰٬۰۰۰٬۰۰۰ تومان,"<p class=""kt-description-row__text kt-description-row__text--primary"">■چت دیوار پیام بدید شماره تماس بفرستم■



برای بازدید به:
املاک مرتاض طلاب مفتح ۱۳ مراجعه نمایید.
______________________________________

☆125 متر 
☆تک واحدی
☆کوچه ۳ متری 
☆طبقه ۱
☆بسیار شیک و تمیز
☆بسیار خوش نقشه (مناسب سخت پسندان)

☆آسانسور دارد
☆پارکینگ ندارد


☆موقعیت ملک عالی

■آدرس ملک=مفتح ۲۲ قطعه سوم■

۱۰ قدمی بازار مفتح
نزدیک به بازار فردوسی و حرم
______________________________________

برای بازدید به:
املاک مرتاض = طلاب مفتح ۱۳ مراجعه نمایید



■چت دیوار پیام بدین شماره تماس بفرستم■</p>"
76,1393,2,False,True,False,۲ ساعت پیش در مشهد، محله سرافرازان | فروش آپارتمان,۱٬۱۷۰٬۰۰۰٬۰۰۰ تومان,"<p class=""kt-description-row__text kt-description-row__text--primary"">فروش آپارتمان 76 متری 2 خواب دلاوران عارفی
کف سرامیک
کاغذ دیواری ترک
گاز رو میزی 
هود لمسی
سند وکالتی
متیازها همه مستقل ،آب، برق، گاز،تلفن
پارکینگ
بهترین لوکیشن و آب هوایی
پنل کوبی
کابینت MDF
با سپاس از  دیوار</p>"
140,1395,3,True,True,True,۲ ساعت پیش در مشهد، محله هنرستان | فروش آپارتمان,۳٬۷۰۰٬۰۰۰٬۰۰۰ تومان,"<p class=""kt-description-row__text kt-description-row__text--primary"">تنهابایک بازدیدتاایده ال ترین خریدفاصله دارید
تاپ لوکیشن منطقه ۹
✔️۱۴۰مترسه خواب
✔️طبقه اول
✔️تک واحدی ۴طبقه
✔️نماسنگ
✔️بدون مشابه 
دپارتمان رادین⚜️
برای مشاوره رایگان وتخصصی ملک بامن صفوراهنرمندتماس بگیرید</p>"
99,1400,2,True,True,True,۲ ساعت پیش در مشهد، طبرسی شمالی | فروش آپارتمان,۹۱۰٬۰۰۰٬۰۰۰ تومان,"<p class=""kt-description-row__text kt-description-row__text--primary"">پارکینگ اختصاصی 

آسانسور  ۶ نفره 

منزل تا برج دو  به مبلغ صدوپنجاه م در رهن میباشد قابل ارتقا تا ۲۵۰م

طبرسی ۱۴ حریمی ۱۷ 

مبلغی وآم ده ماهه بدون ضامن از طرف مالک 

ایفون تصویری 
دو خواب 
نور مخفی 
توالت فرنگی و ایرانی 
کف سرامیک 
حمام مستر 
کابینت و اشکاف MDF
حتما نمایش جزئیات و امکانات واحد رو در همین آگهی ببنید 
ملک شخصی میباشد 
تخفیف پای قولنامه 
بازدید = خرید
معاوضه با خودرو تا یک میلیاردو ششصد ت الباقی نقدا تقدیم میشه</p>"
60,1391,1,False,False,True,۲ ساعت پیش در مشهد، آیت الله عبادی، میدان شهدا (بلوار هاشمی نژاد) | فروش آپارتمان,۱٬۰۰۰٬۰۰۰٬۰۸۰ تومان,"<p class=""kt-description-row__text kt-description-row__text--primary"">سلام
ملک بسیار خوش نقشه نزدیک به حرم دسترسی آسان به مترو و اتوبوس ورودی از میدان شهدا و عبادی و کاشانی .

سند تک برگ 
۶۰متر در سند قید شده است و ۱۲متر حیاط مشاع اختصاصی برای همکف هستش

فقط تماس پاسخگو هستم</p>"
82,1390,2,False,True,True,۲ ساعت پیش در مشهد، الهیه | فروش آپارتمان,۹۹۰٬۰۰۰٬۰۰۰ تومان,"<p class=""kt-description-row__text kt-description-row__text--primary"">********* املاک اسان**********
(((((بین مجیدیه27/2و27/4))))
...... مشاورشما حسین زاده........
82 متر مجتمع هما کار
طبقه اول
ام دی اف
موکت
تخلیه
سه ماه سند بنام شما تنظیم می‌شود 
بعد از انتقال سند درمحضر 100تومان دیگه به فروشنده پرداخت می‌شود 
200م قابلیت رهن دارد

موارد مشابه موجود میباشد 
بهترینها را از ما بخواهید

********* املاک اسان**********
(((((بین مجیدیه27/2و27/4))))
...... مشاورشما حسین زاده........</p>"
200,1396,3,True,True,True,۲ ساعت پیش در مشهد، فرامرز عباسی | فروش آپارتمان,۴٬۸۰۰٬۰۰۰٬۰۰۰ تومان,"<p class=""kt-description-row__text kt-description-row__text--primary"">آپارتمان ۲۰۰متری فرامرزعباسی
نورگیر بسیار قوی
لوکیشن تاپ
۳خواب وسیع
بسیارخوش نقشه
متریال عالی
۵طبقه طبقه پنجم 
بازسازی شده

*********** صبور</p>"
98,1385,2,False,True,True,۲ ساعت پیش در مشهد، فرامرز عباسی | فروش آپارتمان,۱٬۷۰۰٬۰۰۰٬۰۰۰ تومان,"<p class=""kt-description-row__text kt-description-row__text--primary"">آپارتمان فوق دو نبش نورگیر عالی پارکینگ در برقی طبقه سوم با پله های نرم در منطقه بهاران دوخوابه و خوش نقشه باقیمت فروش فوری 1700 مقطوع در صورت تمایل خریدار قابلیت بازسازی در کمتر از ده روز و با مبلغ قیمت بیشتر  ( 2 تومن)  توسط شرکتهای طراحی و دیزاین تحویل داده خواهد شد.
با قابلیت طاق زدن در مناطق نزدیک مترو (که هم اکنون فعال هستن) 
لطفا املاکی تماس نگیرد.</p>"
117,1392,3,False,True,True,۲ ساعت پیش در مشهد، صیاد شیرازی | فروش آپارتمان,۲٬۲۵۰٬۰۰۰٬۰۰۰ تومان,"<p class=""kt-description-row__text kt-description-row__text--primary"">بنام خداباسلام 
واحدسرجلو
خوش نقشه وبدون پرتی
غرق نور
هرطبقه ۳واحد
مجموعه منظم
نماسنگ
نورپردازی عالی 
اشپزخونه خوش رخ ومثبت
قابل دسترسی به مرکزخریدنانوایی......
اولین بازدید=پسند
فروش فوری
تخفیف پای قلنامه
توضیحات بیشتروبازدیدتماس..
یاحق</p>"
60,1401,1,False,False,False,۲ ساعت پیش در مشهد، سپاد، کوچه چراغچی بیست و سوم (کوچه رشید) | فروش آپارتمان,۶۳۰٬۰۰۰٬۰۰۰ تومان,"<p class=""kt-description-row__text kt-description-row__text--primary"">سلام
طبقه سوم
پله ها نرم
گرمایش از کف
کابیت ها تمام چوب پلی استر وکیوم
دو عدد میز تی وی تمام چوب پلی استر
کولر گازی 18 هزار هایسنس
تمام کم های در چوبی جنس درجه 1
کنف کاری شده سقف
پرده زبرا درجه 1
پکیج
آب برق گاز مستقل
سرامیک طرح پارکت درجه 1
درب ضد سرقتذ
سقف های اتاقی سرویس بهداشتی و حمام تمام جزیره
نما ساختمان سنگ و نورپردازی
درب ورودی ساختمان چوبی ضد سرقت
آیفون تصویری
فول فول لاکچری 
مناسب جهیزیه
نزدیک حاشیه صد متری و پل ابوطالب
فاصله تا حاشیه 100 متری کمتر از 40 متر هستش
چراغچی 23</p>"
110,1394,2,False,False,True,۲ ساعت پیش در مشهد، امیریه | فروش آپارتمان,۲۲۰٬۰۰۰٬۰۰۰ تومان,"<p class=""kt-description-row__text kt-description-row__text--primary"">هوایی طبقه دوم 110 متر بفروش می‌رسد
در ضمن برای امتیازات به مدت یکسال برای کارهای ساخت و ساز داده می‌شود وچون طبقه پایین خودم ساکن میباشم نگران ساخت نباشید
قیمت مقطوع و یک هزاری تخفیف ندارد لطفا تقاضای تخفیف نکنید
آدرس منزل آباد بهشت 7 قبل از اومدن هماهنگ کنید لطفا</p>"
110,1397,2,True,True,True,۲ ساعت پیش در مشهد، قاسم‌آباد (شهرک غرب) | فروش آپارتمان,۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان,"<p class=""kt-description-row__text kt-description-row__text--primary"">⬅️⬅️⬅️مسکن شایان➡️➡️➡️

با عرض سلام


❇لوکیشن عالی در فاطمیه  دسترسی ب تمامی امکانات رفاهی 

✴متراژ  ۱۱۰متر

❇دوخوابه  نقشه خورجینی

✴زمین جنوبی واحد رو ب  آفتاب با نورگیر عالی 

❇مجموعه خلوت۸واحدی در ۴ طبقه با همسایگان عالی

✴طبقه چهارم بهترین طبقه با امکانات فول

❇اسانسور 6 نفره استیل 

✴انباری پارکینگ اختصاصی تراس رو ب آفتاب

❇کابینت های گلاس _هود لمسی_گازرومیزی

✴کاغذدیواری کف سرامیک کالیبره 60☆60

❇سرمایش کولرابی

✴گرمایش پکیج و رادیاتور

❇نماسنگ ونورپردازی

✴سقف کناف و نورمخفی

@سند آماده جهت اخذ وام
@قابلیت رهن تا ۳۰۰م
مدیریت محترم دیوار آگهی تکراری نیست 

موارد دیگر با هرقیمتی با توجه ب خواسته شماموجود است

مشاور شما: فرزام پور 

شماره های تماس:


❗❗لطفا فقط با شماره های قید شده در آگهی تماس بگیرید با تشکر ❗❗

             ⬅️⬅️مسکن شایان➡️➡️

        بورس آپارتمان در منطقه قاسم آباد</p>"
89,1397,2,True,True,True,۲ ساعت پیش در مشهد، الهیه | فروش آپارتمان,۱٬۵۵۰٬۰۰۰٬۰۰۰ تومان,"<p class=""kt-description-row__text kt-description-row__text--primary"">✔۸۵متری شیک و خوش نقشه
✔پذیرایی آفتاب گیر و با ویو فضای سبز

✔نما و مشاعات سنگ مرتب
✔سند آماده و آماده گرفتن وام

۲۲۰میلیون در رهن هست تا ۹ماه دیگه

کلا ۴طبقه و ۸واحد

جهت بازدید و اطلاعات دیگر تماس بگیرید</p>"
65,1386,2,True,True,False,۳ ساعت پیش در مشهد، سناباد | فروش آپارتمان,۱٬۳۵۰٬۰۰۰٬۰۰۰ تومان,"<p class=""kt-description-row__text kt-description-row__text--primary"">وقت بخیر 
۶۵متر ۲خواب
طبقه چهارم
۴طبقه ۸واحدی
کف موکت
کابینت  فلز
پکیج رادیاتور 
کولرآبی 
فرنگی وایرانی 
آیفون تصویری 
پارکینگ 
آسانسور
سند شش دانگ اوقاف 
تخلیه 
***********</p>"
95,1390,1,False,False,True,۳ ساعت پیش در مشهد، ایثارگران | فروش آپارتمان,۷۴۵٬۰۰۰٬۰۰۰ تومان,"<p class=""kt-description-row__text kt-description-row__text--primary"">ملک جنوبی 
دو سر نور گیر داره
حاشیه میلان ۸ متری 
پذیرایی ۳۵ متری بزرگ 
یه خواب ۱۵ متری با کمد دیواری بزرگ و جادار
قسمت بالای کمد دیواری خیلی بزرگ و جاداره
آشپزخانه بزرگ  و جادار 
قابلیت دو خواب شدن دارد 
کف سرامیک 
کابینت فلز 
آیفون و کولر دارد 
امتیازات آب برق گاز تلفن مستقل 
تراس 
سرویس بهداشتی توی تراس هستش 
که برای خونه آپارتمانی خیلی خوبه 
تا برج ۳ سال آینده دست مستاجر هستش
از شفا ۴۶ و ایثار گران ۲۲ قابل دسترسی 
قیمتی که گفتم پایین ترین قیمت منطقه است 
و قیمت آخر هستش .
ساعت بازدید ۷/۵ تا ۸/۵ شب 
لطفا عکسها رو با دقت ببینید و در صورتی که خریدار واقعی هستید جهت بازدید نهایی  تماس بگیرید
********لطفا املاک تماس نگیرند********</p>"
80,1389,2,True,True,True,۳ ساعت پیش در مشهد، سناباد، میدان صاحب الزمان (خیابان صاحب الزمان) | فروش آپارتمان,۱٬۸۰۰٬۰۰۰٬۰۰۰ تومان,"<p class=""kt-description-row__text kt-description-row__text--primary"">وقت بخیر 
۸۰متر ۲خواب
طبقه اول
۴طبقه ۸واحدی 
دونبش
کف سرامیک 
کابینت ام دی اف 
پکیج رادیاتور 
کولرآبی 
تراس 
انباری 
پارکینگ 
آسانسور 
سند شش دانگ ملکی 
تخلیه
جهت هماهنگی وبازدید فقط تماس 
***********
********
راستین</p>"
100,1399,2,True,True,True,۳ ساعت پیش در مشهد، الهیه، بلوار الهیه (بلوار مهدیه) | فروش آپارتمان,۱٬۹۰۰٬۰۰۰٬۰۰۰ تومان,"<p class=""kt-description-row__text kt-description-row__text--primary"">سلام علیکم ۱۰۰ متر آپارتمان تقریبا صفر و تخلیه واقع در طبقه چهارم از مجموعه هشت واحدی جنوبی شخصی ساز در الهیه ۳۷ با مشاعات تمام سنگ و متریال بسیار عالی و امکانات به روز اعم از سرامیک پکیج کولر گازی پنجره دوجداره پارکینگ اختصاصی انباری درب برقی تصویری کابینت چوب به قیمت یک میلیارد و نهصد میلیون تومان به فروش میرسد 
املاک فردوس</p>"
